time,n
0.37331128120422363,740000
0.3038187026977539,741000
0.30994725227355957,742000
0.3403341770172119,743000
0.3639183044433594,744000
0.3144528865814209,745000
0.30442237854003906,746000
0.30495572090148926,747000
0.3068268299102783,748000
0.3047645092010498,749000
0.3052182197570801,750000
0.30689334869384766,751000
0.3058328628540039,752000
0.3065474033355713,753000
0.30811405181884766,754000
0.30753636360168457,755000
0.3088657855987549,756000
0.31755638122558594,757000
0.3645291328430176,758000
0.3178064823150635,759000
0.3227672576904297,760000
0.31955838203430176,761000
0.3108227252960205,762000
0.3149137496948242,763000
0.40175533294677734,764000
0.3620796203613281,765000
0.373856782913208,766000
0.4091367721557617,767000
0.3645591735839844,768000
0.36465024948120117,769000
0.3139820098876953,770000
0.352954626083374,771000
0.31955933570861816,772000
0.3145866394042969,773000
0.35543179512023926,774000
0.317110538482666,775000
0.3235511779785156,776000
0.39719557762145996,777000
0.3333094120025635,778000
0.3623008728027344,779000
0.31797146797180176,780000
0.32073378562927246,781000
0.35833048820495605,782000
0.31944847106933594,783000
0.3237893581390381,784000
0.32301783561706543,785000
0.32256650924682617,786000
0.3293328285217285,787000
0.325148344039917,788000
0.3463613986968994,789000
0.4044327735900879,790000
0.36695408821105957,791000
0.4221913814544678,792000
0.3247945308685303,793000
0.32569384574890137,794000
0.3267815113067627,795000
0.32476043701171875,796000
0.32750940322875977,797000
0.3389089107513428,798000
0.32527947425842285,799000
0.3528449535369873,800000
0.34809088706970215,801000
0.32708311080932617,802000
0.36538124084472656,803000
0.33770251274108887,804000
0.3348555564880371,805000
0.3284034729003906,806000
0.32683682441711426,807000
0.3285996913909912,808000
0.3312203884124756,809000
0.33118557929992676,810000
0.3297994136810303,811000
0.3557295799255371,812000
0.3471803665161133,813000
0.33209824562072754,814000
0.332805871963501,815000
0.3390638828277588,816000
0.37914299964904785,817000
0.3816666603088379,818000
0.3359110355377197,819000
0.3408670425415039,820000
0.402066707611084,821000
0.3470339775085449,822000
0.33626365661621094,823000
0.38343095779418945,824000
